date,open,high,low,close,adj close,first_diff,pc_change,year,month,day,day_of_week
2017-10-13,2555.659912,2557.649902,2552.090088,2553.169922,2553.169922,2.2399900000000343,0.08781072235268805,2017,10,13,4
2017-10-16,2555.570068,2559.469971,2552.639893,2557.639893,2557.639893,4.469970999999987,0.17507534306602235,2017,10,16,0
2017-10-17,2557.169922,2559.709961,2554.689941,2559.360107,2559.360107,1.7202139999999417,0.06725786553094526,2017,10,17,1
2017-10-18,2562.8701170000004,2564.110107,2559.669922,2561.26001,2561.26001,1.8999029999999948,0.07423351621382857,2017,10,18,2
2017-10-19,2553.389893,2562.360107,2547.919922,2562.100098,2562.100098,0.8400879999999233,0.03279979372339259,2017,10,19,3
2017-10-20,2567.560059,2575.439941,2567.560059,2575.209961,2575.209961,13.109863000000132,0.5116842628527296,2017,10,20,4
2017-10-23,2578.080078,2578.290039,2564.330078,2564.97998,2564.97998,-10.229980999999952,-0.3972484245916563,2017,10,23,0
2017-10-24,2568.659912,2572.179932,2565.580078,2569.1298829999996,2569.1298829999996,4.14990299999954,0.16179085343190902,2017,10,24,1
2017-10-25,2566.52002,2567.399902,2544.0,2557.149902,2557.149902,-11.979980999999498,-0.46630499607167586,2017,10,25,2
2017-10-26,2560.080078,2567.070068,2559.800049,2560.399902,2560.399902,3.25,0.12709462192490584,2017,10,26,3
2017-10-27,2570.26001,2582.97998,2565.939941,2581.070068,2581.070068,20.67016599999988,0.8073022493030768,2017,10,27,4
2017-10-30,2577.75,2580.030029,2568.25,2572.830078,2572.830078,-8.239990000000034,-0.3192470480425591,2017,10,30,0
2017-10-31,2575.98999,2578.290039,2572.149902,2575.26001,2575.26001,2.429932000000008,0.09444587968627793,2017,10,31,1
2017-11-01,2583.209961,2588.399902,2574.919922,2579.360107,2579.360107,4.100097000000005,0.15921099166993358,2017,11,1,2
2017-11-02,2579.459961,2581.110107,2566.169922,2579.850098,2579.850098,0.48999099999991813,0.0189966107745132,2017,11,2,3
2017-11-03,2581.929932,2588.419922,2576.77002,2587.840088,2587.840088,7.989990000000034,0.30970752937133916,2017,11,3,4
2017-11-06,2587.469971,2593.3798829999996,2585.659912,2591.1298829999996,2591.1298829999996,3.2897949999996854,0.12712512706076762,2017,11,6,0
2017-11-07,2592.110107,2597.02002,2584.350098,2590.639893,2590.639893,-0.4899899999995796,-0.018910283240303194,2017,11,7,1
2017-11-08,2588.709961,2595.469971,2585.02002,2594.3798829999996,2594.3798829999996,3.7399899999995796,0.14436549093932438,2017,11,8,2
2017-11-09,2584.0,2586.5,2566.330078,2584.6201170000004,2584.6201170000004,-9.759765999999217,-0.3761887788273133,2017,11,9,3
2017-11-10,2580.179932,2583.810059,2575.570068,2582.300049,2582.300049,-2.3200680000004468,-0.08976437135733706,2017,11,10,4
2017-11-13,2576.530029,2587.659912,2574.47998,2584.840088,2584.840088,2.540038999999979,0.09836343383038404,2017,11,13,0
2017-11-14,2577.75,2579.659912,2566.560059,2578.8701170000004,2578.8701170000004,-5.969970999999532,-0.23096094136402234,2017,11,14,1
2017-11-15,2569.449951,2572.840088,2557.449951,2564.6201170000004,2564.6201170000004,-14.25,-0.5525675723668133,2017,11,15,2
2017-11-16,2572.949951,2590.090088,2572.949951,2585.639893,2585.639893,21.019775999999638,0.8196058301448428,2017,11,16,3
2017-11-17,2582.939941,2583.959961,2577.6201170000004,2578.850098,2578.850098,-6.78979500000014,-0.26259631197607103,2017,11,17,4
2017-11-20,2579.48999,2584.639893,2578.23999,2582.139893,2582.139893,3.28979500000014,0.1275682910981013,2017,11,20,0
2017-11-21,2589.169922,2601.189941,2589.169922,2599.030029,2599.030029,16.890135999999984,0.6541139016436714,2017,11,21,1
2017-11-22,2600.310059,2600.939941,2595.22998,2597.080078,2597.080078,-1.9499510000000555,-0.07502610505620844,2017,11,22,2
2017-11-24,2600.419922,2604.209961,2600.419922,2602.419922,2602.419922,5.339844000000085,0.205609524528505,2017,11,24,4
2017-11-27,2602.659912,2606.409912,2598.8701170000004,2601.419922,2601.419922,-1.0,-0.03842577408612602,2017,11,27,0
2017-11-28,2605.939941,2627.689941,2605.439941,2627.040039,2627.040039,25.620116999999937,0.984851264624087,2017,11,28,1
2017-11-29,2627.820068,2634.889893,2620.320068,2626.070068,2626.070068,-0.9699709999999868,-0.0369225815214147,2017,11,29,2
2017-11-30,2633.929932,2657.73999,2633.929932,2647.580078,2647.580078,21.510009999999966,0.8190950524173068,2017,11,30,3
2017-12-01,2645.100098,2650.6201170000004,2605.52002,2642.219971,2642.219971,-5.360106999999971,-0.2024530643865985,2017,12,1,4
2017-12-04,2657.189941,2665.189941,2639.030029,2639.439941,2639.439941,-2.780029999999897,-0.10521569099137817,2017,12,4,0
2017-12-05,2639.780029,2648.719971,2627.72998,2629.570068,2629.570068,-9.869873000000098,-0.37393815432908983,2017,12,5,1
2017-12-06,2626.23999,2634.409912,2624.75,2629.27002,2629.27002,-0.3000480000000607,-0.011410534507194647,2017,12,6,2
2017-12-07,2628.3798829999996,2640.98999,2626.530029,2636.97998,2636.97998,7.709960000000137,0.2932357628297133,2017,12,7,3
2017-12-08,2646.209961,2651.649902,2644.100098,2651.5,2651.5,14.520019999999931,0.5506306498390678,2017,12,8,4
2017-12-11,2652.189941,2660.330078,2651.469971,2659.98999,2659.98999,8.489990000000034,0.32019573826136405,2017,12,11,0
2017-12-12,2661.72998,2669.719971,2659.780029,2664.110107,2664.110107,4.1201169999999365,0.15489219942514953,2017,12,12,1
2017-12-13,2667.590088,2671.8798829999996,2662.850098,2662.850098,2662.850098,-1.2600090000000819,-0.04729568033579046,2017,12,13,2
2017-12-14,2665.8701170000004,2668.090088,2652.01001,2652.01001,2652.01001,-10.840087999999923,-0.40708592677227706,2017,12,14,3
2017-12-15,2660.6298829999996,2679.6298829999996,2659.139893,2675.810059,2675.810059,23.800048999999944,0.897434357723248,2017,12,15,4
2017-12-18,2685.919922,2694.969971,2685.919922,2690.159912,2690.159912,14.349853000000167,0.5362807031737971,2017,12,18,0
2017-12-19,2692.709961,2694.439941,2680.73999,2681.469971,2681.469971,-8.68994100000009,-0.3230269308986733,2017,12,19,1
2017-12-20,2688.179932,2691.01001,2676.110107,2679.25,2679.25,-2.219970999999987,-0.08278932913695636,2017,12,20,2
2017-12-21,2683.02002,2692.639893,2682.399902,2684.570068,2684.570068,5.320067999999992,0.19856556872259734,2017,12,21,3
2017-12-22,2684.219971,2685.350098,2678.1298829999996,2683.340088,2683.340088,-1.2299800000000687,-0.04581664731576618,2017,12,22,4
2017-12-26,2679.090088,2682.73999,2677.959961,2680.5,2680.5,-2.8400879999999233,-0.10584152238849454,2017,12,26,1
2017-12-27,2682.100098,2685.639893,2678.909912,2682.6201170000004,2682.6201170000004,2.1201170000003913,0.07909408692410302,2017,12,27,2
2017-12-28,2686.100098,2687.659912,2682.689941,2687.540039,2687.540039,4.919921999999588,0.18339987718802853,2017,12,28,3
2017-12-29,2689.149902,2692.1201170000004,2673.610107,2673.610107,2673.610107,-13.929932000000008,-0.5183153291804743,2017,12,29,4
2018-01-02,2683.72998,2695.889893,2682.360107,2695.810059,2695.810059,22.19995199999994,0.8303361788570607,2018,1,2,1
2018-01-03,2697.850098,2714.3701170000004,2697.77002,2713.060059,2713.060059,17.25,0.6398818767817449,2018,1,3,2
2018-01-04,2719.310059,2729.290039,2719.070068,2723.98999,2723.98999,10.929931000000124,0.4028635843774442,2018,1,4,3
2018-01-05,2731.330078,2743.449951,2727.919922,2743.149902,2743.149902,19.159912000000077,0.7033767403822333,2018,1,5,4
2018-01-08,2742.669922,2748.51001,2737.600098,2747.709961,2747.709961,4.56005899999991,0.16623440799481415,2018,1,8,0
2018-01-09,2751.149902,2759.139893,2747.860107,2751.290039,2751.290039,3.5800779999999577,0.1302931550569042,2018,1,9,1
2018-01-10,2745.550049,2750.800049,2736.060059,2748.22998,2748.22998,-3.06005899999991,-0.11122269759360481,2018,1,10,2
2018-01-11,2752.969971,2767.560059,2752.780029,2767.560059,2767.560059,19.33007899999984,0.7033646798365822,2018,1,11,3
2018-01-12,2770.179932,2787.850098,2769.639893,2786.23999,2786.23999,18.679931000000124,0.6749602755413919,2018,1,12,4
2018-01-16,2798.959961,2807.540039,2768.639893,2776.419922,2776.419922,-9.820067999999992,-0.35244874939864834,2018,1,16,1
2018-01-17,2784.98999,2807.040039,2778.3798829999996,2802.560059,2802.560059,26.140136999999868,0.9415051661626705,2018,1,17,2
2018-01-18,2802.399902,2805.830078,2792.560059,2798.030029,2798.030029,-4.530029999999897,-0.16163899808150362,2018,1,18,3
2018-01-19,2802.600098,2810.330078,2798.080078,2810.300049,2810.300049,12.270019999999931,0.4385235280832678,2018,1,19,4
2018-01-22,2809.159912,2833.030029,2808.1201170000004,2832.969971,2832.969971,22.669922000000042,0.8066726543333624,2018,1,22,0
2018-01-23,2835.050049,2842.23999,2830.590088,2839.1298829999996,2839.1298829999996,6.159911999999622,0.2174365440882342,2018,1,23,1
2018-01-24,2845.419922,2852.969971,2824.810059,2837.540039,2837.540039,-1.5898439999996299,-0.055997579030087064,2018,1,24,2
2018-01-25,2846.23999,2848.560059,2830.939941,2839.25,2839.25,1.7099610000000212,0.06026209239333724,2018,1,25,3
2018-01-26,2847.47998,2872.8701170000004,2846.179932,2872.8701170000004,2872.8701170000004,33.62011700000039,1.1841196442722746,2018,1,26,4
2018-01-29,2867.22998,2870.6201170000004,2851.47998,2853.530029,2853.530029,-19.340088000000378,-0.6731974371398386,2018,1,29,0
2018-01-30,2832.73999,2837.75,2818.27002,2822.429932,2822.429932,-31.100097000000005,-1.0898815391439554,2018,1,30,1
2018-01-31,2832.409912,2839.26001,2813.040039,2823.810059,2823.810059,1.3801269999999022,0.04889853896290486,2018,1,31,2
2018-02-01,2816.449951,2835.959961,2812.699951,2821.97998,2821.97998,-1.8300789999998415,-0.06480885618234122,2018,2,1,3
2018-02-02,2808.919922,2808.919922,2759.969971,2762.1298829999996,2762.1298829999996,-59.85009700000046,-2.1208547694941626,2018,2,2,4
2018-02-05,2741.060059,2763.389893,2638.169922,2648.939941,2648.939941,-113.18994199999952,-4.097922501640716,2018,2,5,0
2018-02-06,2614.780029,2701.040039,2593.070068,2695.139893,2695.139893,46.19995199999994,1.7440920907613622,2018,2,6,1
2018-02-07,2690.949951,2727.669922,2681.330078,2681.659912,2681.659912,-13.479980999999952,-0.5001588613270491,2018,2,7,2
2018-02-08,2685.01001,2685.27002,2580.560059,2581.0,2581.0,-100.65991200000008,-3.7536419718832703,2018,2,8,3
2018-02-09,2601.780029,2638.669922,2532.689941,2619.550049,2619.550049,38.550048999999944,1.4936090275087244,2018,2,9,4
2018-02-12,2636.75,2672.610107,2622.449951,2656.0,2656.0,36.449951000000056,1.391458468751705,2018,2,12,0
2018-02-13,2646.27002,2668.840088,2637.080078,2662.939941,2662.939941,6.93994100000009,0.26129295933734475,2018,2,13,1
2018-02-14,2651.209961,2702.100098,2648.8701170000004,2698.6298829999996,2698.6298829999996,35.68994199999952,1.3402458482258073,2018,2,14,2
2018-02-15,2713.459961,2731.51001,2689.820068,2731.199951,2731.199951,32.57006800000045,1.206911262829169,2018,2,15,3
2018-02-16,2727.139893,2754.419922,2725.110107,2732.219971,2732.219971,1.0200199999999313,0.03734695439001623,2018,2,16,4
2018-02-20,2722.98999,2737.600098,2706.76001,2716.26001,2716.26001,-15.959961000000021,-0.584138948159385,2018,2,20,1
2018-02-21,2720.530029,2747.75,2701.290039,2701.330078,2701.330078,-14.929932000000008,-0.5496503260010055,2018,2,21,2
2018-02-22,2710.419922,2731.26001,2697.77002,2703.959961,2703.959961,2.6298830000000635,0.09735511485315929,2018,2,22,3
2018-02-23,2715.800049,2747.76001,2713.73999,2747.300049,2747.300049,43.34008799999992,1.6028376390592625,2018,2,23,4
2018-02-26,2757.3701170000004,2780.639893,2753.780029,2779.600098,2779.600098,32.300048999999944,1.1757015405636784,2018,2,26,0
2018-02-27,2780.449951,2789.149902,2744.219971,2744.280029,2744.280029,-35.320068999999876,-1.270688867273162,2018,2,27,1
2018-02-28,2753.780029,2761.52002,2713.540039,2713.830078,2713.830078,-30.449951000000056,-1.1095788577777155,2018,2,28,2
2018-03-01,2715.219971,2730.889893,2659.649902,2677.669922,2677.669922,-36.160155999999915,-1.332439945048025,2018,3,1,3
2018-03-02,2658.889893,2696.25,2647.320068,2691.25,2691.25,13.580077999999958,0.5071602697712896,2018,3,2,4
2018-03-05,2681.060059,2728.090088,2675.75,2720.939941,2720.939941,29.68994100000009,1.1032026381792903,2018,3,5,0
2018-03-06,2730.179932,2732.080078,2711.26001,2728.1201170000004,2728.1201170000004,7.180176000000301,0.26388586869585673,2018,3,6,1
2018-03-07,2710.179932,2730.600098,2701.73999,2726.800049,2726.800049,-1.3200680000004468,-0.04838745888696705,2018,3,7,2
2018-03-08,2732.75,2740.449951,2722.649902,2738.969971,2738.969971,12.169922000000042,0.44630782533772173,2018,3,8,3
2018-03-09,2752.909912,2786.570068,2751.540039,2786.570068,2786.570068,47.600097000000005,1.7378831277445883,2018,3,9,4
2018-03-12,2790.540039,2796.97998,2779.26001,2783.02002,2783.02002,-3.5500480000000607,-0.12739848320225677,2018,3,12,0
2018-03-13,2792.310059,2801.899902,2758.679932,2765.310059,2765.310059,-17.70996100000002,-0.6363576572474661,2018,3,13,1
2018-03-14,2774.060059,2777.110107,2744.3798829999996,2749.47998,2749.47998,-15.830078999999841,-0.5724522264141441,2018,3,14,2
2018-03-15,2754.27002,2763.030029,2741.469971,2747.330078,2747.330078,-2.149902000000111,-0.07819304070728617,2018,3,15,3
2018-03-16,2750.570068,2761.850098,2749.969971,2752.01001,2752.01001,4.679932000000008,0.17034472986976468,2018,3,16,4
2018-03-19,2741.3798829999996,2741.3798829999996,2694.590088,2712.919922,2712.919922,-39.09008799999992,-1.4204195427326871,2018,3,19,0
2018-03-20,2715.050049,2724.219971,2710.050049,2716.939941,2716.939941,4.0200190000000475,0.14818052561744732,2018,3,20,1
2018-03-21,2714.98999,2739.139893,2709.790039,2711.929932,2711.929932,-5.010009000000082,-0.1843989601829854,2018,3,21,2
2018-03-22,2691.360107,2695.679932,2641.590088,2643.689941,2643.689941,-68.23999099999992,-2.516288868483929,2018,3,22,3
2018-03-23,2646.709961,2657.669922,2585.889893,2588.26001,2588.26001,-55.429931000000124,-2.0966880472765737,2018,3,23,4
2018-03-26,2619.350098,2661.360107,2601.810059,2658.550049,2658.550049,70.29003899999998,2.7157255734905794,2018,3,26,0
2018-03-27,2667.570068,2674.780029,2596.1201170000004,2612.6201170000004,2612.6201170000004,-45.92993199999955,-1.7276308947907881,2018,3,27,1
2018-03-28,2611.300049,2632.649902,2593.060059,2605.0,2605.0,-7.620117000000391,-0.29166570946985715,2018,3,28,2
2018-03-29,2614.409912,2659.070068,2609.719971,2640.8701170000004,2640.8701170000004,35.87011700000039,1.3769718618042326,2018,3,29,3
2018-04-02,2633.449951,2638.300049,2553.800049,2581.8798829999996,2581.8798829999996,-58.99023400000078,-2.2337423419752644,2018,4,2,0
2018-04-03,2592.169922,2619.139893,2575.48999,2614.449951,2614.449951,32.57006800000045,1.2614865708685086,2018,4,3,1
2018-04-04,2584.040039,2649.860107,2573.610107,2644.689941,2644.689941,30.239990000000034,1.1566482650942955,2018,4,4,2
2018-04-05,2657.360107,2672.080078,2649.580078,2662.840088,2662.840088,18.150146999999833,0.6862863853574153,2018,4,5,3
2018-04-06,2645.820068,2656.8798829999996,2586.27002,2604.469971,2604.469971,-58.37011699999994,-2.192024870852849,2018,4,6,4
2018-04-09,2617.179932,2653.550049,2610.790039,2613.159912,2613.159912,8.68994100000009,0.3336548739958589,2018,4,9,0
2018-04-10,2638.409912,2665.449951,2635.780029,2656.8701170000004,2656.8701170000004,43.710205000000315,1.6726953754064855,2018,4,10,1
2018-04-11,2643.889893,2661.429932,2639.25,2642.189941,2642.189941,-14.680176000000301,-0.5525364565647783,2018,4,11,2
2018-04-12,2653.830078,2674.719971,2653.830078,2663.98999,2663.98999,21.800048999999944,0.8250750130306406,2018,4,12,3
2018-04-13,2676.899902,2680.26001,2645.050049,2656.300049,2656.300049,-7.68994100000009,-0.28866253360059213,2018,4,13,4
2018-04-16,2670.100098,2686.48999,2665.159912,2677.840088,2677.840088,21.54003899999998,0.8109038362631216,2018,4,16,0
2018-04-17,2692.73999,2713.340088,2692.050049,2706.389893,2706.389893,28.549805000000106,1.0661504817983003,2018,4,17,1
2018-04-18,2710.110107,2717.48999,2703.6298829999996,2708.639893,2708.639893,2.25,0.08313658005520974,2018,4,18,2
2018-04-19,2701.159912,2702.840088,2681.899902,2693.1298829999996,2693.1298829999996,-15.51001000000042,-0.5726124775789931,2018,4,19,3
2018-04-20,2692.560059,2693.939941,2660.610107,2670.139893,2670.139893,-22.98998999999958,-0.8536532212991554,2018,4,20,4
2018-04-23,2675.399902,2682.860107,2657.98999,2670.290039,2670.290039,0.1501459999999497,0.005623151071354471,2018,4,23,0
2018-04-24,2680.800049,2683.550049,2617.320068,2634.560059,2634.560059,-35.72998000000007,-1.3380561466416863,2018,4,24,1
2018-04-25,2634.919922,2645.300049,2612.669922,2639.399902,2639.399902,4.839843000000201,0.18370592780629913,2018,4,25,2
2018-04-26,2651.649902,2676.47998,2647.159912,2666.939941,2666.939941,27.54003899999998,1.0434204752046705,2018,4,26,3
2018-04-27,2675.469971,2677.350098,2659.01001,2669.909912,2669.909912,2.969970999999987,0.11136250030761019,2018,4,27,4
2018-04-30,2682.51001,2682.8701170000004,2648.040039,2648.050049,2648.050049,-21.859863000000132,-0.8187490859429492,2018,4,30,0
2018-05-01,2642.959961,2655.27002,2625.409912,2654.800049,2654.800049,6.75,0.25490454768968274,2018,5,1,1
2018-05-02,2654.23999,2660.8701170000004,2631.699951,2635.669922,2635.669922,-19.130126999999902,-0.7205863585547867,2018,5,2,2
2018-05-03,2628.080078,2637.139893,2594.6201170000004,2629.72998,2629.72998,-5.939941999999974,-0.22536744644764406,2018,5,3,3
2018-05-04,2621.449951,2670.929932,2615.320068,2663.419922,2663.419922,33.689941999999974,1.2811179191865252,2018,5,4,4
2018-05-07,2680.340088,2683.350098,2664.699951,2672.6298829999996,2672.6298829999996,9.209960999999566,0.3457945524821149,2018,5,7,0
2018-05-08,2670.26001,2676.340088,2655.199951,2671.919922,2671.919922,-0.7099609999995664,-0.026564134619444513,2018,5,8,1
2018-05-09,2678.1201170000004,2701.27002,2674.139893,2697.790039,2697.790039,25.870116999999937,0.9682220184441537,2018,5,9,2
2018-05-10,2705.02002,2726.110107,2704.540039,2723.070068,2723.070068,25.280029000000013,0.9370643613678231,2018,5,10,3
2018-05-11,2722.699951,2732.860107,2717.449951,2727.719971,2727.719971,4.649902999999995,0.1707595795878758,2018,5,11,4
2018-05-14,2738.469971,2742.100098,2725.469971,2730.1298829999996,2730.1298829999996,2.409911999999622,0.08834895171134782,2018,5,14,0
2018-05-15,2718.590088,2718.590088,2701.909912,2711.449951,2711.449951,-18.679931999999553,-0.6842140411090325,2018,5,15,1
2018-05-16,2712.6201170000004,2727.76001,2712.169922,2722.459961,2722.459961,11.010009999999966,0.4060561765464099,2018,5,16,2
2018-05-17,2719.709961,2731.959961,2711.360107,2720.1298829999996,2720.1298829999996,-2.3300780000004124,-0.08558722748468472,2018,5,17,3
2018-05-18,2717.350098,2719.5,2709.179932,2712.969971,2712.969971,-7.159911999999622,-0.2632194898025575,2018,5,18,4
2018-05-21,2735.389893,2739.189941,2725.699951,2733.01001,2733.01001,20.04003899999998,0.738675297338931,2018,5,21,0
2018-05-22,2738.340088,2742.23999,2721.8798829999996,2724.439941,2724.439941,-8.570068999999876,-0.31357620237913997,2018,5,22,1
2018-05-23,2713.97998,2733.330078,2709.540039,2733.290039,2733.290039,8.850097999999889,0.32484100188134857,2018,5,23,2
2018-05-24,2730.939941,2731.969971,2707.3798829999996,2727.76001,2727.76001,-5.530029000000013,-0.20232133879297676,2018,5,24,3
2018-05-25,2723.600098,2727.360107,2714.98999,2721.330078,2721.330078,-6.429932000000008,-0.23572205679487368,2018,5,25,4
2018-05-29,2705.110107,2710.669922,2676.810059,2689.860107,2689.860107,-31.469970999999987,-1.1564187400276094,2018,5,29,1
2018-05-30,2702.429932,2729.340088,2702.429932,2724.01001,2724.01001,34.149902999999995,1.269579146927735,2018,5,30,2
2018-05-31,2720.97998,2722.5,2700.679932,2705.27002,2705.27002,-18.739990000000034,-0.6879559888254616,2018,5,31,3
2018-06-01,2718.699951,2736.929932,2718.699951,2734.6201170000004,2734.6201170000004,29.35009700000046,1.0849230126019238,2018,6,1,4
2018-06-04,2741.669922,2749.159912,2740.540039,2746.8701170000004,2746.8701170000004,12.25,0.44795984363044106,2018,6,4,0
2018-06-05,2748.459961,2752.610107,2739.51001,2748.800049,2748.800049,1.9299319999995532,0.07025931033488586,2018,6,5,1
2018-06-06,2753.25,2772.389893,2748.459961,2772.350098,2772.350098,23.550048999999944,0.8567392527720319,2018,6,6,2
2018-06-07,2774.840088,2779.899902,2760.159912,2770.3701170000004,2770.3701170000004,-1.9799809999994977,-0.07141886594438374,2018,6,7,3
2018-06-08,2765.840088,2779.389893,2763.590088,2779.030029,2779.030029,8.659911999999622,0.3125904350057551,2018,6,8,4
2018-06-11,2780.179932,2790.209961,2780.169922,2782.0,2782.0,2.969970999999987,0.10687077753774865,2018,6,11,0
2018-06-12,2785.600098,2789.800049,2778.780029,2786.850098,2786.850098,4.850097999999889,0.17433853342918582,2018,6,12,1
2018-06-13,2787.939941,2791.469971,2774.649902,2775.6298829999996,2775.6298829999996,-11.22021500000028,-0.40261279241580183,2018,6,13,2
2018-06-14,2783.209961,2789.060059,2776.52002,2782.48999,2782.48999,6.860107000000426,0.24715496262728287,2018,6,14,3
2018-06-15,2777.780029,2782.810059,2761.72998,2779.659912,2779.659912,-2.8300779999999577,-0.10171026706909947,2018,6,15,4
2018-06-18,2765.790039,2774.98999,2757.1201170000004,2773.75,2773.75,-5.909912000000077,-0.21261277232105247,2018,6,18,0
2018-06-19,2752.01001,2765.050049,2743.189941,2762.590088,2762.590088,-11.159912000000077,-0.402340225326725,2018,6,19,1
2018-06-20,2769.72998,2774.860107,2763.909912,2767.320068,2767.320068,4.729980000000069,0.17121541196234435,2018,6,20,2
2018-06-21,2769.280029,2769.280029,2744.389893,2749.76001,2749.76001,-17.560058000000026,-0.6345510301846269,2018,6,21,3
2018-06-22,2760.790039,2764.169922,2752.679932,2754.8798829999996,2754.8798829999996,5.119872999999643,0.18619344893300305,2018,6,22,4
2018-06-25,2742.939941,2742.939941,2698.669922,2717.070068,2717.070068,-37.80981499999962,-1.3724669170993242,2018,6,25,0
2018-06-26,2722.1201170000004,2732.909912,2715.600098,2723.060059,2723.060059,5.989990999999918,0.22045773020529236,2018,6,26,1
2018-06-27,2728.449951,2746.090088,2699.3798829999996,2699.6298829999996,2699.6298829999996,-23.4301760000003,-0.8604355207870285,2018,6,27,2
2018-06-28,2698.689941,2724.340088,2691.98999,2716.310059,2716.310059,16.6801760000003,0.6178689940068427,2018,6,28,3
2018-06-29,2727.1298829999996,2743.26001,2718.030029,2718.3701170000004,2718.3701170000004,2.060058000000481,0.07584031112997103,2018,6,29,4
2018-07-02,2704.949951,2727.26001,2698.949951,2726.709961,2726.709961,8.33984399999963,0.3067957504331087,2018,7,2,0
2018-07-03,2733.27002,2736.580078,2711.159912,2713.219971,2713.219971,-13.489990000000034,-0.4947350540742024,2018,7,3,1
2018-07-05,2724.189941,2737.830078,2716.02002,2736.610107,2736.610107,23.390135999999984,0.8620803418080136,2018,7,5,3
2018-07-06,2737.679932,2764.409912,2733.52002,2759.820068,2759.820068,23.20996100000002,0.8481281619413306,2018,7,6,4
2018-07-09,2775.6201170000004,2784.649902,2770.72998,2784.169922,2784.169922,24.34985400000005,0.8822986064321858,2018,7,9,0
2018-07-10,2788.560059,2795.580078,2786.23999,2793.840088,2793.840088,9.670165999999881,0.34732671751058763,2018,7,10,1
2018-07-11,2779.820068,2785.909912,2770.77002,2774.02002,2774.02002,-19.820067999999992,-0.7094202737347177,2018,7,11,2
2018-07-12,2783.139893,2799.219971,2781.530029,2798.290039,2798.290039,24.270019000000048,0.8749042481676073,2018,7,12,3
2018-07-13,2796.929932,2804.530029,2791.689941,2801.310059,2801.310059,3.0200199999999313,0.10792376622543731,2018,7,13,4
2018-07-16,2797.360107,2801.189941,2793.389893,2798.429932,2798.429932,-2.880126999999902,-0.10281357433985505,2018,7,16,0
2018-07-17,2789.340088,2814.189941,2789.23999,2809.550049,2809.550049,11.120116999999937,0.39736985631984023,2018,7,17,1
2018-07-18,2811.350098,2816.76001,2805.889893,2815.6201170000004,2815.6201170000004,6.070068000000447,0.21605124999146685,2018,7,18,2
2018-07-19,2809.3701170000004,2812.050049,2799.77002,2804.48999,2804.48999,-11.130127000000357,-0.39529931373907257,2018,7,19,3
2018-07-20,2804.550049,2809.699951,2800.01001,2801.830078,2801.830078,-2.6599120000000767,-0.09484476712288137,2018,7,20,4
2018-07-23,2799.169922,2808.610107,2795.139893,2806.97998,2806.97998,5.149902000000111,0.18380493665326458,2018,7,23,0
2018-07-24,2820.679932,2829.98999,2811.1201170000004,2820.399902,2820.399902,13.419922000000042,0.4780911191251125,2018,7,24,1
2018-07-25,2817.72998,2848.030029,2817.72998,2846.070068,2846.070068,25.67016599999988,0.9101605053168704,2018,7,25,2
2018-07-26,2835.48999,2845.570068,2835.26001,2837.439941,2837.439941,-8.630126999999902,-0.3032296041138749,2018,7,26,3
2018-07-27,2842.350098,2843.169922,2808.340088,2818.820068,2818.820068,-18.619873000000098,-0.6562208676543113,2018,7,27,4
2018-07-30,2819.0,2821.73999,2798.110107,2802.600098,2802.600098,-16.219970000000103,-0.5754170045876084,2018,7,30,0
2018-07-31,2809.72998,2824.459961,2808.060059,2816.290039,2816.290039,13.68994100000009,0.4884728652428727,2018,7,31,1
2018-08-01,2821.169922,2825.830078,2805.850098,2813.360107,2813.360107,-2.929932000000008,-0.10403516539227997,2018,8,1,2
2018-08-02,2800.47998,2829.909912,2796.340088,2827.219971,2827.219971,13.859864000000016,0.4926445059597828,2018,8,2,3
2018-08-03,2829.6201170000004,2840.3798829999996,2827.3701170000004,2840.350098,2840.350098,13.130126999999902,0.46441830259693617,2018,8,3,4
2018-08-06,2840.290039,2853.290039,2835.97998,2850.399902,2850.399902,10.049804000000222,0.3538227209060052,2018,8,6,0
2018-08-07,2855.919922,2863.429932,2855.919922,2858.449951,2858.449951,8.050048999999944,0.2824182317137769,2018,8,7,1
2018-08-08,2856.790039,2862.439941,2853.090088,2857.699951,2857.699951,-0.75,-0.026237996566547128,2018,8,8,2
2018-08-09,2857.189941,2862.47998,2851.97998,2853.580078,2853.580078,-4.119873000000098,-0.14416744482073085,2018,8,9,3
2018-08-10,2838.899902,2842.199951,2825.810059,2833.280029,2833.280029,-20.300048999999944,-0.7113887974094513,2018,8,10,4
2018-08-13,2835.459961,2843.399902,2819.8798829999996,2821.929932,2821.929932,-11.350097000000005,-0.4005991954140198,2018,8,13,0
2018-08-14,2827.8798829999996,2843.110107,2826.580078,2839.959961,2839.959961,18.030029000000013,0.638925467126028,2018,8,14,1
2018-08-15,2827.949951,2827.949951,2802.48999,2818.3701170000004,2818.3701170000004,-21.58984399999963,-0.7602164923620092,2018,8,15,2
2018-08-16,2831.439941,2850.48999,2831.439941,2840.689941,2840.689941,22.3198239999997,0.7919408407494055,2018,8,16,3
2018-08-17,2838.320068,2855.6298829999996,2833.72998,2850.1298829999996,2850.1298829999996,9.439941999999519,0.33231159317148595,2018,8,17,4
2018-08-20,2853.929932,2859.76001,2850.6201170000004,2857.050049,2857.050049,6.920166000000336,0.24280177690416682,2018,8,20,0
