date,open,high,low,close,first_diff,pc_change,year,month,day_of_week,day
2014-12-29,27266.49,27507.25,27266.49,27395.73,153.95000000000073,0.5651245990533793,2014,12,0,29
2014-12-30,27478.3,27478.3,27312.29,27403.54,7.81000000000131,0.028508092319490252,2014,12,1,30
2014-12-31,27358.3,27527.24,27346.0,27499.42,95.87999999999738,0.34988180359178944,2014,12,2,31
2015-01-01,27485.77,27545.61,27395.34,27507.54,8.12000000000262,0.029527895497438728,2015,1,3,1
2015-01-02,27521.28,27937.47,27519.26,27887.9,380.3600000000006,1.3827481483258852,2015,1,4,2
2015-01-05,27978.43,28064.49,27786.85,27842.32,-45.580000000001746,-0.16344005823314411,2015,1,0,5
2015-01-06,27694.23,27698.93,26937.06,26987.46,-854.8600000000006,-3.0703619525959014,2015,1,1,6
2015-01-07,26983.43,27051.6,26776.12,26908.82,-78.63999999999942,-0.29139459586045025,2015,1,2,7
2015-01-08,27178.77,27316.41,27101.94,27274.71,365.8899999999994,1.3597400406260896,2015,1,3,8
2015-01-09,27404.19,27507.67,27119.63,27458.38,183.6700000000019,0.6734077099261659,2015,1,4,9
2015-01-12,27523.86,27620.66,27323.74,27585.27,126.88999999999942,0.4621175757637541,2015,1,0,12
2015-01-13,27611.56,27670.19,27324.58,27425.73,-159.54000000000087,-0.5783521422846327,2015,1,1,13
2015-01-14,27432.14,27512.8,27203.25,27346.82,-78.90999999999985,-0.2877225145875739,2015,1,2,14
2015-01-15,27831.16,28194.61,27703.7,28075.55,728.7299999999996,2.6647705290779644,2015,1,3,15
2015-01-16,28056.61,28176.1,27945.31,28121.89,46.340000000000146,0.1650546471930303,2015,1,4,16
2015-01-19,28249.84,28334.06,28197.36,28262.01,140.11999999999898,0.4982595408772328,2015,1,0,19
2015-01-20,28324.85,28829.29,28324.85,28784.67,522.6599999999999,1.8493376798040861,2015,1,1,20
2015-01-21,28843.09,28958.1,28792.57,28888.86,104.19000000000233,0.3619635034898927,2015,1,2,21
2015-01-22,28957.79,29060.41,28892.23,29006.02,117.15999999999985,0.40555425170809567,2015,1,3,22
2015-01-23,29189.45,29408.73,29165.56,29278.84,272.8199999999997,0.9405633727067597,2015,1,4,23
2015-01-27,29451.65,29618.59,29286.09,29571.04,292.2000000000007,0.9979903575414895,2015,1,1,27
2015-01-28,29565.72,29786.32,29417.67,29559.18,-11.860000000000582,-0.04010680720055726,2015,1,2,28
2015-01-29,29516.49,29740.63,29378.3,29681.77,122.59000000000015,0.41472733682057505,2015,1,3,29
2015-01-30,29801.6,29844.16,29070.48,29182.95,-498.8199999999997,-1.6805601552737581,2015,1,4,30
2015-02-02,29143.63,29268.13,28958.52,29122.27,-60.68000000000029,-0.20792963014363286,2015,2,0,2
2015-02-03,29217.4,29253.06,28900.41,29000.14,-122.13000000000102,-0.4193697812704844,2015,2,1,3
2015-02-04,29129.85,29133.62,28824.68,28883.11,-117.02999999999884,-0.403549775966594,2015,2,2,4
2015-02-05,28912.38,29277.83,28753.29,28850.97,-32.13999999999942,-0.11127610565482282,2015,2,3,5
2015-02-06,28892.21,28922.85,28647.14,28717.91,-133.0600000000013,-0.4611976651045069,2015,2,4,6
2015-02-09,28566.5,28566.5,28183.32,28227.39,-490.52000000000044,-1.7080630171206757,2015,2,0,9
2015-02-10,28122.48,28633.72,28044.49,28355.62,128.22999999999956,0.45427508529836125,2015,2,1,10
2015-02-11,28450.26,28618.91,28424.39,28533.97,178.35000000000218,0.6289758432367343,2015,2,2,11
2015-02-12,28650.25,28838.52,28406.25,28805.1,271.1299999999974,0.9502007607073093,2015,2,3,12
2015-02-13,28888.99,29154.67,28835.7,29094.93,289.83000000000175,1.0061759896685007,2015,2,4,13
2015-02-16,29170.77,29325.35,29083.4,29135.88,40.95000000000073,0.1407461712401359,2015,2,0,16
2015-02-18,29136.07,29411.32,29126.91,29320.26,184.37999999999738,0.6328279770509759,2015,2,2,18
2015-02-19,29434.91,29522.86,29108.15,29462.27,142.01000000000204,0.48434086191595505,2015,2,3,19
2015-02-20,29446.21,29462.09,29178.26,29231.41,-230.86000000000058,-0.7835784547490787,2015,2,4,20
2015-02-23,29316.58,29362.96,28913.16,28975.11,-256.2999999999993,-0.8767965691699464,2015,2,0,23
2015-02-24,29016.55,29130.67,28875.94,29004.66,29.549999999999272,0.10198408220021271,2015,2,1,24
2015-02-25,29115.32,29269.83,28967.61,29007.99,3.3300000000017462,0.011480913756622968,2015,2,2,25
2015-02-26,29051.9,29069.13,28693.82,28746.65,-261.34000000000015,-0.9009241936445811,2015,2,3,26
2015-02-27,28865.12,29254.02,28837.06,29220.12,473.4699999999975,1.6470440903548766,2015,2,4,27
2015-02-28,29411.33,29560.32,28882.02,29361.5,141.38000000000102,0.48384469331406166,2015,2,5,28
2015-03-02,29533.42,29576.32,29259.77,29459.14,97.63999999999942,0.3325443182398802,2015,3,0,2
2015-03-03,29500.19,29636.86,29364.87,29593.73,134.59000000000015,0.4568700919307167,2015,3,1,3
2015-03-04,29937.27,30024.74,29289.05,29380.73,-213.0,-0.7197470545281082,2015,3,2,4
2015-03-05,29436.77,29518.32,29162.47,29448.95,68.22000000000116,0.23219300541545973,2015,3,3,5
2015-03-09,29316.54,29321.06,28799.76,28844.78,-604.1700000000019,-2.0515841821185488,2015,3,0,9
2015-03-10,28924.06,28949.11,28584.49,28709.87,-134.90999999999985,-0.4677102754813811,2015,3,1,10
2015-03-11,28725.75,28843.23,28608.18,28659.17,-50.70000000000073,-0.1765943210470855,2015,3,2,11
2015-03-12,28798.61,28971.01,28772.71,28930.41,271.2400000000016,0.946433549889969,2015,3,3,12
2015-03-13,29134.93,29183.76,28448.48,28503.3,-427.1100000000006,-1.4763358002876537,2015,3,4,13
2015-03-16,28546.31,28581.82,28384.09,28437.71,-65.59000000000015,-0.23011370613227333,2015,3,0,16
2015-03-17,28595.0,28784.35,28435.45,28736.38,298.6700000000019,1.0502603760992102,2015,3,1,17
2015-03-18,28766.87,28806.97,28546.76,28622.12,-114.26000000000204,-0.3976144524814984,2015,3,2,18
2015-03-19,28805.22,28978.74,28411.7,28469.67,-152.45000000000073,-0.5326300078400958,2015,3,3,19
2015-03-20,28465.44,28484.36,28209.66,28261.08,-208.5899999999965,-0.7326744567112908,2015,3,4,20
2015-03-23,28317.29,28385.14,28163.9,28192.02,-69.06000000000131,-0.24436433427172943,2015,3,0,23
2015-03-24,28209.33,28455.32,28130.09,28161.72,-30.299999999999272,-0.10747722227779644,2015,3,1,24
2015-03-25,28216.09,28249.6,28031.42,28111.83,-49.88999999999942,-0.17715537261218106,2015,3,2,25
2015-03-26,27937.62,27997.14,27384.87,27457.58,-654.25,-2.3273120248664014,2015,3,3,26
2015-03-27,27649.78,27694.41,27248.45,27458.64,1.0599999999976717,0.003860500451957627,2015,3,4,27
2015-03-30,27655.79,28017.97,27624.76,27975.86,517.2200000000012,1.8836329840079546,2015,3,0,30
2015-03-31,28069.85,28180.64,27868.21,27957.49,-18.36999999999898,-0.0656637543939631,2015,3,1,31
2015-04-01,27954.86,28298.34,27889.02,28260.14,302.6499999999978,1.0825363793387721,2015,4,2,1
2015-04-06,28351.94,28530.81,28221.99,28504.46,244.3199999999997,0.8645392414899478,2015,4,0,6
2015-04-07,28582.33,28641.08,28274.36,28516.59,12.130000000001019,0.04255474406462678,2015,4,1,7
2015-04-08,28601.49,28763.06,28566.61,28707.75,191.15999999999985,0.6703466298039196,2015,4,2,8
2015-04-09,28858.42,28906.71,28622.44,28885.21,177.45999999999913,0.6181606012313656,2015,4,3,9
2015-04-10,28889.27,28907.81,28756.75,28879.38,-5.829999999998108,-0.020183339501422815,2015,4,4,10
2015-04-13,28955.13,29072.51,28843.94,29044.44,165.05999999999767,0.5715496662324293,2015,4,0,13
2015-04-15,29087.25,29094.61,28721.63,28799.69,-244.75,-0.8426741916869429,2015,4,2,15
2015-04-16,28876.23,28876.23,28497.7,28666.04,-133.64999999999782,-0.46406749517095003,2015,4,3,16
2015-04-17,28682.97,28696.19,28403.76,28442.1,-223.94000000000233,-0.7812031239752715,2015,4,4,17
2015-04-20,28525.65,28539.46,27802.37,27886.21,-555.8899999999994,-1.954461871662072,2015,4,0,20
2015-04-21,27860.51,27976.93,27598.21,27676.04,-210.16999999999825,-0.7536700039194932,2015,4,1,21
2015-04-22,27756.68,27947.26,27385.48,27890.13,214.09000000000015,0.7735571996571711,2015,4,2,22
2015-04-23,27977.27,28087.78,27621.18,27735.02,-155.11000000000058,-0.5561465651110264,2015,4,3,23
2015-04-24,27804.58,27829.11,27344.7,27437.94,-297.08000000000175,-1.071136779421833,2015,4,4,24
2015-04-27,27565.49,27567.28,27141.55,27176.99,-260.9499999999971,-0.951055363485731,2015,4,0,27
2015-04-28,27215.61,27482.14,27073.25,27396.38,219.38999999999942,0.8072637919063208,2015,4,1,28
2015-04-29,27395.71,27438.96,27176.54,27225.93,-170.45000000000073,-0.6221624900808131,2015,4,2,29
2015-04-30,27242.05,27242.05,26897.54,27011.31,-214.61999999999898,-0.788292631326093,2015,4,3,30
2015-05-04,27204.63,27537.85,27159.45,27490.59,479.27999999999884,1.774367848134717,2015,5,0,4
2015-05-05,27561.32,27603.71,27338.23,27440.14,-50.45000000000073,-0.18351734175221512,2015,5,1,5
2015-05-06,27473.36,27501.15,26677.64,26717.37,-722.7700000000004,-2.6339880190115683,2015,5,2,6
2015-05-07,26721.34,26850.37,26423.99,26599.11,-118.2599999999984,-0.44263338794199303,2015,5,3,7
2015-05-08,26814.38,27196.28,26814.38,27105.39,506.27999999999884,1.903371954926314,2015,5,4,8
2015-05-11,27249.42,27544.24,27231.28,27507.3,401.90999999999985,1.482767818504005,2015,5,0,11
2015-05-12,27502.91,27502.91,26837.39,26877.48,-629.8199999999997,-2.2896467483177196,2015,5,1,12
2015-05-13,27023.71,27299.8,26750.01,27251.1,373.619999999999,1.3900856776751347,2015,5,2,13
2015-05-14,27290.17,27293.99,26948.62,27206.06,-45.039999999997235,-0.1652777319080645,2015,5,3,14
2015-05-15,27233.9,27379.57,27159.76,27324.0,117.93999999999869,0.43350635850982755,2015,5,4,15
2015-05-18,27416.97,27725.97,27370.28,27687.3,363.2999999999993,1.3296003513394883,2015,5,0,18
2015-05-19,27663.08,27872.23,27574.07,27645.53,-41.77000000000044,-0.15086339224120726,2015,5,1,19
2015-05-20,27749.3,27903.01,27743.99,27837.21,191.6800000000003,0.6933489790212022,2015,5,2,20
2015-05-21,27885.36,27911.44,27712.73,27809.35,-27.860000000000582,-0.10008186883671,2015,5,3,21
2015-05-22,27849.54,28071.16,27828.61,27957.5,148.15000000000146,0.5327344939741518,2015,5,4,22
2015-05-25,27893.25,27903.29,27614.32,27643.88,-313.619999999999,-1.1217741214343158,2015,5,0,25
2015-05-26,27633.66,27675.94,27473.54,27531.41,-112.47000000000116,-0.4068531624359606,2015,5,1,26
2015-05-27,27447.4,27595.8,27363.72,27564.66,33.25,0.12077114829933677,2015,5,2,27
2015-05-28,27619.31,27666.37,27354.35,27506.71,-57.95000000000073,-0.21023295770744577,2015,5,3,28
2015-05-29,27553.03,27888.32,27467.23,27828.44,321.72999999999956,1.1696418801085295,2015,5,4,29
2015-06-01,27770.79,27959.43,27737.58,27848.99,20.55000000000291,0.07384531795531224,2015,6,0,1
2015-06-02,27890.73,27902.53,27146.68,27188.38,-660.6100000000006,-2.3721147517378527,2015,6,1,2
2015-06-03,27230.68,27276.22,26698.26,26837.2,-351.1800000000003,-1.2916547436809367,2015,6,2,3
2015-06-04,26940.64,26948.84,26551.97,26813.42,-23.780000000002474,-0.08860834960429109,2015,6,3,4
2015-06-05,26819.82,27014.42,26718.44,26768.49,-44.92999999999665,-0.1675653460095572,2015,6,4,5
2015-06-08,26814.31,26827.06,26472.87,26523.09,-245.40000000000146,-0.916749506602732,2015,6,0,8
2015-06-09,26510.29,26604.65,26438.32,26481.25,-41.840000000000146,-0.15774934217694936,2015,6,1,9
2015-06-10,26517.32,26934.74,26493.29,26840.5,359.25,1.3566202501770208,2015,6,2,10
2015-06-11,26959.98,27000.14,26348.93,26370.98,-469.52000000000044,-1.749296771669684,2015,6,3,11
2015-06-12,26340.32,26489.58,26307.07,26425.3,54.31999999999971,0.20598400211140344,2015,6,4,12
2015-06-15,26498.67,26728.6,26307.84,26586.55,161.25,0.6102106693206988,2015,6,0,15
2015-06-16,26586.86,26731.35,26379.93,26686.51,99.95999999999913,0.3759795836616675,2015,6,1,16
2015-06-17,26815.41,26983.48,26728.89,26832.66,146.15000000000146,0.5476549762408078,2015,6,2,17
2015-06-18,26916.99,27175.39,26910.26,27115.83,283.1700000000019,1.0553184067475962,2015,6,3,18
2015-06-19,27207.76,27404.6,27202.38,27316.17,200.3399999999965,0.7388304175088845,2015,6,4,19
2015-06-22,27427.19,27782.31,27417.03,27730.21,414.0400000000009,1.5157322567548759,2015,6,0,22
2015-06-23,27760.11,27882.66,27666.59,27804.37,74.15999999999985,0.26743396461836877,2015,6,1,23
2015-06-24,27852.32,27948.24,27647.29,27729.67,-74.70000000000073,-0.2686628037247396,2015,6,2,24
2015-06-25,27660.22,27968.75,27635.76,27895.97,166.3000000000029,0.5997186407195043,2015,6,3,25
2015-06-26,27880.72,27921.86,27675.16,27811.84,-84.13000000000102,-0.3015847808841232,2015,6,4,26
2015-06-29,27451.07,27695.32,27209.19,27645.15,-166.6899999999987,-0.5993490542157587,2015,6,0,29
2015-06-30,27627.39,27814.53,27570.95,27780.83,135.6800000000003,0.4907913322951707,2015,6,1,30
2015-07-01,27823.65,28099.25,27799.91,28020.87,240.03999999999724,0.8640490582894733,2015,7,2,1
2015-07-02,28100.38,28115.96,27906.35,27945.8,-75.06999999999971,-0.267907456121097,2015,7,3,2
2015-07-03,27973.12,28135.43,27897.45,28092.79,146.9900000000016,0.5259824374324706,2015,7,4,3
2015-07-06,27857.2,28235.31,27774.8,28208.76,115.96999999999753,0.41281054676305384,2015,7,0,6
2015-07-07,28220.11,28335.23,28084.36,28171.69,-37.06999999999971,-0.1314130787741119,2015,7,1,7
2015-07-08,28031.45,28031.45,27635.72,27687.72,-483.9699999999975,-1.7179303052106465,2015,7,2,8
2015-07-09,27681.49,27798.13,27540.6,27573.66,-114.06000000000131,-0.41195157997842013,2015,7,3,9
2015-07-10,27705.36,27729.46,27530.9,27661.4,87.7400000000016,0.31820222632759076,2015,7,4,10
2015-07-13,27739.32,28005.17,27635.06,27961.19,299.78999999999724,1.0837846240609572,2015,7,0,13
2015-07-14,27986.92,28018.59,27853.96,27932.9,-28.289999999997235,-0.10117595138117164,2015,7,1,14
2015-07-15,28022.14,28218.37,27986.48,28198.29,265.3899999999994,0.9500982712142392,2015,7,2,15
2015-07-16,28259.7,28478.43,28245.81,28446.12,247.8299999999981,0.878883081208115,2015,7,3,16
2015-07-17,28480.92,28576.32,28417.46,28463.31,17.19000000000233,0.06043003404332392,2015,7,4,17
2015-07-20,28544.28,28549.13,28319.83,28420.12,-43.19000000000233,-0.15173920390847417,2015,7,0,20
2015-07-21,28381.82,28518.06,28138.3,28182.14,-237.97999999999956,-0.8373645149985287,2015,7,1,21
2015-07-22,28159.42,28546.42,28070.91,28504.93,322.7900000000009,1.1453707915722644,2015,7,2,22
2015-07-23,28540.97,28578.33,28315.37,28370.84,-134.09000000000015,-0.47040985541799696,2015,7,3,23
2015-07-24,28390.5,28402.64,28083.76,28112.31,-258.52999999999884,-0.9112525395793658,2015,7,4,24
2015-07-27,28117.65,28117.65,27529.57,27561.38,-550.9300000000003,-1.959746459824896,2015,7,0,27
2015-07-28,27630.21,27676.65,27416.39,27459.23,-102.15000000000146,-0.3706273053091014,2015,7,1,28
2015-07-29,27540.46,27609.29,27470.09,27563.43,104.20000000000073,0.37947167491587663,2015,7,2,29
2015-07-30,27685.82,27854.46,27649.97,27705.35,141.91999999999825,0.5148851213364836,2015,7,3,30
2015-07-31,27814.51,28161.17,27814.51,28114.56,409.21000000000276,1.477007148438858,2015,7,4,31
2015-08-03,28089.09,28263.35,28071.37,28187.06,72.5,0.2578735004211241,2015,8,0,3
2015-08-04,28225.04,28264.72,27866.12,28071.93,-115.13000000000102,-0.40844983478234287,2015,8,1,4
2015-08-05,28138.04,28315.71,28135.68,28223.08,151.15000000000146,0.5384382192460624,2015,8,2,5
2015-08-06,28291.88,28359.96,28163.69,28298.13,75.04999999999927,0.26591711464516443,2015,8,3,6
2015-08-07,28327.11,28335.67,28193.93,28236.39,-61.7400000000016,-0.21817696080977944,2015,8,4,7
2015-08-10,28250.78,28417.59,28017.85,28101.72,-134.66999999999825,-0.4769377388539997,2015,8,0,10
2015-08-11,28193.26,28205.12,27825.83,27866.09,-235.63000000000102,-0.8384896013482468,2015,8,1,11
2015-08-12,27880.76,27883.33,27479.43,27512.26,-353.83000000000175,-1.2697511563337427,2015,8,2,12
2015-08-13,27635.25,27791.1,27496.29,27549.53,37.27000000000044,0.13546687912953104,2015,8,3,13
2015-08-14,27668.06,28100.64,27643.2,28067.31,517.7800000000025,1.8794513009840808,2015,8,4,14
2015-08-17,28093.54,28095.97,27739.13,27878.27,-189.04000000000087,-0.673523754146732,2015,8,0,17
2015-08-18,27949.13,28040.73,27747.4,27831.54,-46.72999999999956,-0.1676215920141333,2015,8,1,18
2015-08-19,27851.81,28021.39,27721.25,27931.64,100.09999999999854,0.3596638921166351,2015,8,2,19
2015-08-20,27959.19,27964.6,27564.16,27607.82,-323.8199999999997,-1.1593304224170153,2015,8,3,20
2015-08-21,27440.1,27442.82,27131.44,27366.07,-241.75,-0.8756576940881278,2015,8,4,21
2015-08-24,26730.4,26730.4,25624.72,25741.56,-1624.5099999999984,-5.936219559476386,2015,8,0,24
2015-08-25,25916.26,26124.83,25298.42,26032.38,290.8199999999997,1.1297683590271834,2015,8,1,25
2015-08-26,26063.27,26156.61,25657.56,25714.66,-317.72000000000116,-1.2204800329435939,2015,8,2,26
2015-08-27,26137.03,26302.77,25943.75,26231.19,516.5299999999988,2.0086985400545876,2015,8,3,27
2015-08-28,26542.84,26687.33,26270.17,26392.38,161.19000000000233,0.6144974741900899,2015,8,4,28
2015-08-31,26469.42,26504.73,26215.16,26283.09,-109.29000000000087,-0.41409679612069983,2015,8,0,31
2015-09-01,26127.04,26141.07,25579.88,25696.44,-586.6500000000015,-2.232043492603042,2015,9,1,1
2015-09-02,25891.95,25939.37,25395.09,25453.56,-242.87999999999738,-0.945189294703852,2015,9,2,2
2015-09-03,25614.69,25835.41,25555.77,25764.78,311.2199999999975,1.2226973358539839,2015,9,3,3
2015-09-04,25772.58,25775.38,25119.06,25201.9,-562.8799999999974,-2.1846877792086605,2015,9,4,4
2015-09-07,25302.98,25387.32,24851.77,24893.81,-308.09000000000015,-1.2224871934258918,2015,9,0,7
2015-09-08,24972.01,25411.0,24833.54,25317.87,424.0599999999977,1.7034756833124387,2015,9,1,8
2015-09-09,25682.87,25820.56,25553.61,25719.58,401.71000000000276,1.5866658609116957,2015,9,2,9
2015-09-10,25522.96,25733.7,25287.5,25622.17,-97.41000000000349,-0.3787386885789057,2015,9,3,10
2015-09-11,25793.77,25875.96,25530.41,25610.21,-11.959999999999127,-0.04667832584046572,2015,9,4,11
2015-09-14,25706.87,25891.73,25531.07,25856.7,246.4900000000016,0.9624677033105211,2015,9,0,14
2015-09-15,25908.34,25909.83,25649.37,25705.93,-150.77000000000044,-0.5830983845579674,2015,9,1,15
2015-09-16,25884.05,26006.75,25816.5,25963.97,258.0400000000009,1.00381507302012,2015,9,2,16
2015-09-18,26130.36,26471.82,26130.36,26218.91,254.9399999999987,0.9818991471643113,2015,9,4,18
2015-09-21,26107.98,26233.46,25972.54,26192.98,-25.93000000000029,-0.0988980853895205,2015,9,0,21
2015-09-22,26274.37,26339.1,25571.34,25651.84,-541.1399999999994,-2.0659734020336717,2015,9,1,22
2015-09-23,25526.53,25934.02,25386.48,25822.99,171.15000000000146,0.667203600209576,2015,9,2,23
2015-09-24,25798.05,25949.9,25670.96,25863.5,40.5099999999984,0.15687571423756985,2015,9,3,24
2015-09-28,25922.71,25936.89,25593.56,25616.84,-246.65999999999985,-0.9536992286426793,2015,9,0,28
2015-09-29,25496.38,26054.37,25287.33,25778.66,161.8199999999997,0.6316938388966076,2015,9,1,29
2015-09-30,25986.52,26179.7,25918.21,26154.83,376.1700000000019,1.4592302315170835,2015,9,2,30
2015-10-01,26344.19,26431.8,26168.71,26220.95,66.11999999999898,0.2528022548798692,2015,10,3,1
2015-10-05,26379.42,26822.42,26375.31,26785.55,564.5999999999985,2.15324006185893,2015,10,0,5
2015-10-06,26976.66,27010.27,26751.25,26932.88,147.33000000000175,0.550035373550295,2015,10,1,6
2015-10-07,26966.86,27082.28,26877.51,27035.85,102.96999999999753,0.38232079153806,2015,10,2,7
2015-10-08,27116.86,27120.11,26762.36,26845.81,-190.03999999999724,-0.7029185322451337,2015,10,3,8
2015-10-09,26974.92,27200.44,26910.59,27079.51,233.6999999999971,0.8705269090409251,2015,10,4,9
2015-10-12,27242.6,27305.04,26855.75,26904.11,-175.39999999999782,-0.647722207676571,2015,10,0,12
2015-10-13,26874.29,26918.52,26719.1,26846.53,-57.580000000001746,-0.2140193449997163,2015,10,1,13
2015-10-14,26760.32,26869.08,26713.28,26779.66,-66.86999999999898,-0.24908246987599414,2015,10,2,14
2015-10-15,26842.19,27037.95,26836.77,27010.14,230.47999999999956,0.8606531972400022,2015,10,3,15
2015-10-16,27062.8,27239.22,26917.12,27214.6,204.45999999999913,0.7569749731026976,2015,10,4,16
2015-10-19,27305.62,27387.91,27246.79,27364.92,150.3199999999997,0.5523505765287817,2015,10,0,19
2015-10-20,27402.9,27432.07,27216.4,27306.83,-58.08999999999651,-0.21227907846979033,2015,10,1,20
2015-10-21,27312.35,27445.24,27190.55,27287.66,-19.17000000000189,-0.07020221680803518,2015,10,2,21
2015-10-23,27466.64,27555.06,27421.71,27470.81,183.15000000000146,0.6711825052056586,2015,10,4,23
2015-10-26,27575.04,27618.14,27318.2,27361.96,-108.85000000000218,-0.3962387712630355,2015,10,0,26
2015-10-27,27291.06,27296.3,27209.52,27253.44,-108.52000000000044,-0.3966090148512791,2015,10,1,27
2015-10-28,27131.71,27163.98,26919.96,27039.76,-213.6800000000003,-0.7840478119459426,2015,10,2,28
2015-10-29,27083.7,27099.11,26794.1,26838.14,-201.61999999999898,-0.745642712805139,2015,10,3,29
2015-10-30,26878.48,26942.29,26585.2,26656.83,-181.30999999999767,-0.6755684261278816,2015,10,4,30
2015-11-02,26641.69,26824.3,26378.26,26559.15,-97.68000000000029,-0.36643516877288285,2015,11,0,2
2015-11-03,26660.71,26732.24,26514.48,26590.59,31.43999999999869,0.11837728240549072,2015,11,1,3
2015-11-04,26704.02,26800.06,26510.31,26552.92,-37.67000000000189,-0.1416666572648495,2015,11,2,4
2015-11-05,26557.8,26557.8,26243.2,26304.2,-248.71999999999753,-0.9366954745466671,2015,11,3,5
2015-11-06,26284.01,26438.86,26190.18,26265.24,-38.95999999999913,-0.14811322906608249,2015,11,4,6
2015-11-09,25809.0,26193.17,25656.9,26121.4,-143.84000000000015,-0.5476439583266712,2015,11,0,9
2015-11-10,26094.09,26094.09,25709.23,25743.26,-378.14000000000306,-1.4476253187042154,2015,11,1,10
2015-11-11,25934.9,25944.93,25853.42,25866.95,123.69000000000233,0.4804752778008847,2015,11,2,11
2015-11-13,25724.09,25724.09,25540.73,25610.53,-256.4200000000019,-0.9913035746386911,2015,11,4,13
2015-11-16,25580.15,25866.42,25451.42,25760.1,149.5699999999997,0.5840175896398847,2015,11,0,16
2015-11-17,25897.88,25948.2,25732.79,25864.47,104.37000000000262,0.40516147064646457,2015,11,1,17
2015-11-18,25837.71,25890.36,25453.32,25482.52,-381.9500000000007,-1.4767362331414513,2015,11,2,18
2015-11-19,25640.34,25884.52,25603.1,25841.92,359.3999999999978,1.4103785653851952,2015,11,3,19
2015-11-20,25856.13,26058.76,25769.81,25868.49,26.570000000003347,0.1028174377136093,2015,11,4,20
2015-11-23,25945.14,25958.04,25747.01,25819.34,-49.150000000001455,-0.18999949359240764,2015,11,0,23
2015-11-24,25785.61,25901.56,25703.86,25775.74,-43.599999999998545,-0.1688656642656161,2015,11,1,24
2015-11-26,25769.81,26016.04,25769.81,25958.63,182.88999999999942,0.7095431595756319,2015,11,3,26
2015-11-27,26003.2,26184.65,25937.32,26128.2,169.5699999999997,0.6532316998239196,2015,11,4,27
2015-11-30,26142.53,26231.06,26089.13,26145.67,17.469999999997526,0.06686262352553207,2015,11,0,30
2015-12-01,26201.27,26246.02,26121.52,26169.41,23.7400000000016,0.09079897359678402,2015,12,1,1
2015-12-02,26239.39,26256.42,26041.68,26117.85,-51.56000000000131,-0.19702392984787265,2015,12,2,2
2015-12-03,26123.86,26123.86,25857.35,25886.62,-231.22999999999956,-0.8853332108117562,2015,12,3,3
2015-12-04,25810.06,25810.06,25623.71,25638.11,-248.5099999999984,-0.9599940046247757,2015,12,4,4
2015-12-07,25746.03,25785.53,25477.69,25530.11,-108.0,-0.42124790009872015,2015,12,0,7
2015-12-08,25488.42,25542.47,25256.79,25310.33,-219.77999999999884,-0.8608658560421367,2015,12,1,8
2015-12-09,25299.34,25316.95,25012.22,25036.05,-274.2800000000025,-1.0836682097783878,2015,12,2,9
2015-12-10,25136.71,25289.58,25034.14,25252.32,216.27000000000044,0.8638343508660551,2015,12,3,10
2015-12-11,25281.77,25316.14,24930.43,25044.43,-207.88999999999942,-0.823251091384869,2015,12,4,11
2015-12-14,24935.6,25194.15,24867.73,25150.35,105.91999999999825,0.42292837169781716,2015,12,0,14
2015-12-15,25186.68,25342.78,25075.54,25320.44,170.09000000000015,0.6762927752496539,2015,12,1,15
2015-12-16,25402.47,25572.9,25372.47,25494.37,173.9300000000003,0.6869153932554051,2015,12,2,16
2015-12-17,25596.63,25831.31,25448.32,25803.78,309.40999999999985,1.2136405018049023,2015,12,3,17
2015-12-18,25764.67,25789.51,25481.51,25519.22,-284.5599999999977,-1.1027841657307524,2015,12,4,18
2015-12-21,25425.32,25757.84,25413.54,25735.9,216.6800000000003,0.8490855128017172,2015,12,0,21
2015-12-22,25731.07,25787.21,25485.17,25590.65,-145.25,-0.5643867127242519,2015,12,1,22
2015-12-23,25697.66,25875.27,25689.7,25850.3,259.6499999999978,1.0146283896657504,2015,12,2,23
2015-12-24,25893.84,25922.47,25763.4,25838.71,-11.590000000000146,-0.044835069612347844,2015,12,3,24
2015-12-28,25858.52,26073.41,25856.86,26034.13,195.4200000000019,0.7563071066628346,2015,12,0,28
2015-12-29,26075.68,26133.78,25994.45,26079.48,45.349999999998545,0.17419441325674523,2015,12,1,29
2015-12-30,26123.87,26130.2,25939.25,25960.03,-119.45000000000073,-0.45802293604013666,2015,12,2,30
2015-12-31,25980.86,26147.63,25941.91,26117.54,157.51000000000204,0.6067404390518893,2015,12,3,31
2016-01-01,26101.5,26197.27,26008.2,26160.9,43.36000000000058,0.16601869854511175,2016,1,4,1
2016-01-04,26116.52,26116.52,25596.57,25623.35,-537.5500000000029,-2.0547840479494317,2016,1,0,4
2016-01-05,25744.7,25766.76,25513.75,25580.34,-43.0099999999984,-0.16785471064477697,2016,1,1,5
2016-01-06,25628.23,25632.57,25357.7,25406.33,-174.0099999999984,-0.6802489724530569,2016,1,2,6
2016-01-07,25224.7,25230.35,24825.7,24851.83,-554.5,-2.182526952928665,2016,1,3,7
2016-01-08,24969.02,25083.55,24887.22,24934.33,82.5,0.331967505008679,2016,1,4,8
2016-01-11,24787.11,24961.88,24598.9,24825.04,-109.29000000000087,-0.43831135627065976,2016,1,0,11
2016-01-12,24862.93,24882.3,24597.11,24682.03,-143.01000000000204,-0.5760715793408644,2016,1,1,12
2016-01-13,24804.64,24956.54,24387.69,24854.11,172.08000000000175,0.6971873869369816,2016,1,2,13
